question_id,system_declared,system_code,discipline_code,discipline_name,topic_declared,subtopic_declared,learning_objective_declared,keywords,difficulty_declared,integrative_declared,integrated_disciplines_declared,clinical_correlation_declared,has_image,editorial_status,curricular_mapping_status,medical_audit_status
CB-BIOQ-030,NERV,NERV,BIOQ,Bioquímica,Aminoácidos,Fenilcetonúria,PKU: deficiência da fenilalanina-hidroxilase; a fenilalanina acumula e lesa o cérebro; triagem neonatal e dieta previnem.,fenilcetonuria | fenilalanina-hidroxilase | tirosina | teste do pezinho | erro inato,intermediaria,True,BIOQ | GENE,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-031,LOCO,LOCO,BIOQ,Bioquímica,Metabolismo de purinas,Ácido úrico e gota,"Gota: acúmulo de ácido úrico (metabolismo das purinas) forma cristais de urato nas articulações, causando inflamação.",acido urico | purinas | gota | cristais de urato | hiperuricemia,intermediaria,True,BIOQ | PATO,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-032,LOCO,LOCO,BIOQ,Bioquímica,Metabolismo energético,Ciclo de Krebs,Ciclo de Krebs (mitocôndria): oxida o acetil-CoA e gera NADH e FADH2 para a cadeia respiratória produzir ATP.,ciclo de Krebs | mitocondria | acetil-CoA | NADH | FADH2,intermediaria,False,,False,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-033,DIG,DIG,BIOQ,Bioquímica,Metabolismo hepático,Metabolismo do etanol,"Metabolismo do etanol gera excesso de NADH, que favorece a síntese de gordura no fígado (esteatose).",etanol | NADH | esteatose | figado | acetaldeido,intermediaria,True,BIOQ | PATO,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-034,HEMATO,HEMATO,BIOQ,Bioquímica,Vitaminas,Vitamina B12/folato e síntese de DNA,B12/folato são necessários à síntese de DNA; sua falta atrasa a divisão celular e causa anemia megaloblástica (hemácias grandes).,vitamina B12 | folato | sintese de DNA | anemia megaloblastica | macrocitica,intermediaria,True,BIOQ | PATO,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-035,LOCO,LOCO,BIOQ,Bioquímica,Marcadores bioquímicos,Enzimas de lesão tecidual,"Marcadores de lesão: troponina/CK (músculo/miocárdio), AST/ALT (fígado), amilase/lipase (pâncreas).",troponina | CK | AST | ALT | marcador de lesao,intermediaria,True,BIOQ | PATO,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-036,HEMATO,HEMATO,BIOQ,Bioquímica,Hemoglobina,Cooperatividade e curva sigmoide,A cooperatividade entre as quatro subunidades da hemoglobina gera a curva sigmoide de ligação ao O2.,hemoglobina | cooperatividade | curva sigmoide | subunidades | alosterico,avancada,True,BIOQ | FISI,False,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-037,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo de carboidratos,Galactosemia,"Galactosemia: deficiência de enzima do metabolismo da galactose (do leite), que acumula e se torna tóxica; dieta sem lactose trata.",galactosemia | galactose | lactose | erro inato | autossomica recessiva,intermediaria,True,BIOQ | GENE,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-040,TEG,TEG,BIOQ,Bioquímica,Vitaminas,Vitamina D (ativação),"Vitamina D: produzida na pele (luz solar), ativada por hidroxilações no fígado e no rim (calcitriol); regula o cálcio.",vitamina D | calcitriol | luz ultravioleta | hidroxilacao | raquitismo,intermediaria,True,BIOQ | FISI,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-041,HEMATO,HEMATO,BIOQ,Bioquímica,Síntese do heme,Intoxicação por chumbo,"Chumbo (saturnismo) inibe enzimas da síntese do heme (ALA-desidratase, ferroquelatase), reduzindo o heme e causando anemia.",chumbo | saturnismo | heme | ferroquelatase | anemia,avancada,True,BIOQ | PATO,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-042,Digestivo,DIG,BIOQ,Bioquímica,Enzimas,Inibição competitiva,"Diferenciar inibição competitiva pelas suas marcas: mesmo sítio, reversível por substrato, Vmáx mantida.",inibicao competitiva | enzima | sitio ativo | Vmax | Km,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-043,Endócrino,ENDO,BIOQ,Bioquímica,Metabolismo integrado,Jejum prolongado,Compreender a cetogênese no jejum prolongado e seu papel em poupar glicose e proteína corporal.,corpos cetonicos | jejum | beta-oxidacao | cetogenese,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-044,Hematopoético,HEMATO,BIOQ,Bioquímica,Vitaminas e cofatores,Ácido fólico e B12,Relacionar folato/B12 à síntese de DNA e à gênese da anemia macrocítica.,folato | vitamina B12 | anemia macrocitica | sintese de DNA,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-045,Endócrino,ENDO,BIOQ,Bioquímica,Metabolismo de carboidratos,Regulação da glicólise,Compreender a regulação da glicólise pelo estado energético via inibição da PFK-1 pelo ATP.,glicolise | fosfofrutoquinase | ATP | regulacao alosterica | feedback,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-046,Hematopoético,HEMATO,BIOQ,Bioquímica,Estrutura de proteínas,Estrutura e função da hemoglobina,Relacionar a cooperatividade da hemoglobina à sua estrutura quaternária.,hemoglobina | estrutura quaternaria | cooperatividade | subunidades,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-047,Hematopoético,HEMATO,BIOQ,Bioquímica,Metabolismo do ferro,Absorção e transporte do ferro,Associar transferrina (transporte) e ferritina (armazenamento) no metabolismo do ferro.,transferrina | ferritina | metabolismo do ferro | armazenamento,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-048,Digestivo,DIG,BIOQ,Bioquímica,Metabolismo da bilirrubina,Conjugação hepática,Compreender a conjugação hepática da bilirrubina e sua necessidade para a excreção.,bilirrubina | conjugacao | acido glicuronico | ictericia,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-049,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo energético,Fosforilação oxidativa,Compreender o acoplamento entre gradiente de prótons e síntese de ATP e o efeito do desacoplamento.,fosforilacao oxidativa | gradiente de protons | ATP-sintase | desacoplamento,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-050,CARDIO,CARDIO,BIOQ,Bioquímica,Enzimas,Enzimas como marcadores de lesão,Compreender o princípio dos marcadores de lesão: conteúdo intracelular liberado no sangue pela lesão.,troponina | marcadores de lesao | infarto | enzimas cardiacas,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-051,DIG,DIG,BIOQ,Bioquímica,Carboidratos,Digestão de dissacarídeos (lactase),Relacionar a deficiência de lactase à má absorção da lactose e aos sintomas de fermentação.,lactase | lactose | intolerancia | dissacarideo,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-052,DIG,DIG,BIOQ,Bioquímica,Enzimas,Especificidade e sítio ativo,Relacionar o sítio ativo e a complementaridade à especificidade enzimática.,sitio ativo | especificidade | enzima | chave-fechadura,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-053,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo integrado,Estado alimentado x jejum,Relacionar insulina (alimentado) e glucagon (jejum) ao controle da glicemia.,insulina | glucagon | estado alimentado | jejum | glicemia,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-054,LOCO,LOCO,BIOQ,Bioquímica,Vitaminas,Vitamina D e cálcio,Relacionar a vitamina D à absorção de cálcio e à mineralização óssea.,vitamina D | calcio | mineralizacao ossea | raquitismo,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-055,DIG,DIG,BIOQ,Bioquímica,Metabolismo de aminoácidos,Ciclo da ureia,"Relacionar o ciclo da ureia (fígado) à conversão da amônia em ureia, excretada pelos rins.",ciclo da ureia | amonia | ureia | figado,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-056,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo do ferro,Hemoglobina e transporte de ferro,Reconhecer o ferro (grupo heme) como essencial à hemoglobina e a anemia ferropriva na sua falta.,ferro | hemoglobina | grupo heme | anemia ferropriva,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-057,DIG,DIG,BIOQ,Bioquímica,Enzimas,Função das enzimas,Compreender a enzima como catalisador que acelera reações sem ser consumido.,enzima | catalisador | energia de ativacao | sitio ativo,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-058,DIG,DIG,BIOQ,Bioquímica,Metabolismo de carboidratos,Glicólise,Localizar a glicólise no citosol e reconhecer o piruvato como produto final direto.,glicolise | citosol | piruvato | metabolismo energetico,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-059,HEMATO,HEMATO,BIOQ,Bioquímica,Vitaminas e cofatores,Vitamina B12 e ácido fólico,Associar deficiência de B12/folato à anemia megaloblástica (macrocítica) por prejuízo na síntese de DNA.,vitamina B12 | acido folico | anemia megaloblastica | sintese de DNA,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-060,CARDIO,CARDIO,BIOQ,Bioquímica,Metabolismo de lipídios,Lipoproteínas (LDL e HDL),"Diferenciar LDL ('ruim', deposita nas artérias) de HDL ('bom', remove colesterol).",LDL | HDL | colesterol | aterosclerose,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-061,RESP,RESP,BIOQ,Bioquímica,Equilíbrio ácido-base,Sistema tampão bicarbonato,Compreender o sistema tampão bicarbonato e o ajuste respiratório e renal do pH.,tampao bicarbonato | pH | equilibrio acido-base | H+,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-062,RENAL,RENAL,BIOQ,Bioquímica,Enzimas,Cinética e cofatores enzimáticos,"Compreender cofatores/coenzimas e a ação enzimática (reduz energia de ativação, não é consumida).",enzimas | cofatores | coenzimas | energia de ativacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-063,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo de aminoácidos,Ciclo da ureia,Compreender a conversão da amônia em ureia (ciclo da ureia) pelo fígado e a excreção renal.,ciclo da ureia | amonia | ureia | metabolismo de aminoacidos,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-064,DIG,DIG,BIOQ,Bioquímica,Carboidratos,"Mono, di e polissacarídeos","Classificar carboidratos em mono, di e polissacarídeos e entender a digestão até monossacarídeos.",monossacarideo | dissacarideo | polissacarideo | glicose,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-065,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo integrado,Gliconeogênese,"Compreender a gliconeogênese, seus precursores e a impossibilidade de converter ácidos graxos em glicose líquida.",gliconeogenese | jejum | lactato | glicerol,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-066,LOCO,LOCO,BIOQ,Bioquímica,Metabolismo de lipídios,Beta-oxidação de ácidos graxos,"Compreender a beta-oxidação: local mitocondrial, geração de acetil-CoA e coenzimas reduzidas, alto rendimento de ATP.",beta-oxidacao | acidos graxos | mitocondria | acetil-CoA,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-067,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo de carboidratos,Via das pentoses-fosfato (NADPH),Entender que a via das pentoses-fosfato gera NADPH para a defesa antioxidante e o elo com a deficiência de G6PD.,via das pentoses fosfato | NADPH | G6PD | estresse oxidativo,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-068,CARDIO,CARDIO,BIOQ,Bioquímica,Metabolismo de lipídios,Síntese de colesterol (HMG-CoA redutase),Reconhecer a HMG-CoA redutase como etapa limitante da síntese de colesterol e alvo das estatinas.,colesterol | HMG-CoA redutase | estatina | LDL,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-069,LOCO,LOCO,BIOQ,Bioquímica,Metabolismo de carboidratos,Metabolismo do glicogênio,Distinguir o papel do glicogênio hepático (mantém a glicemia) do muscular (uso local).,glicogenio | glicogenolise | glicose-6-fosfatase | glicemia,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-070,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo de nucleotídeos,Síntese de purinas e pirimidinas,Ligar a síntese de nucleotídeos à proliferação celular e entender por que é alvo de quimioterápicos.,nucleotideos | metotrexato | folato | proliferacao,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-071,TEG,TEG,BIOQ,Bioquímica,Estresse oxidativo,Defesa antioxidante enzimática,"Conhecer o sistema antioxidante enzimático (SOD, catalase, glutationa peroxidase) contra o estresse oxidativo.",superoxido dismutase | catalase | glutationa peroxidase | estresse oxidativo,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-072,NERV,NERV,BIOQ,Bioquímica,Vitaminas e cofatores,Tiamina (B1),Associar a tiamina ao metabolismo da glicose e reconhecer beribéri e Wernicke na sua deficiência.,tiamina | vitamina B1 | piruvato desidrogenase | wernicke,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-073,CARDIO,CARDIO,BIOQ,Bioquímica,Metabolismo de lipídios,Lipoproteínas (LDL e HDL),Distinguir os papéis do LDL (favorece aterosclerose) e do HDL (protetor) no transporte do colesterol.,lipoproteinas | LDL | HDL | aterosclerose,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-074,NERV,NERV,BIOQ,Bioquímica,Metabolismo de aminoácidos,Ciclo da ureia,Compreender o ciclo da ureia como desintoxicação da amônia e a toxicidade neurológica do seu acúmulo.,ciclo da ureia | amonia | encefalopatia | figado,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-075,HEMATO,HEMATO,BIOQ,Bioquímica,Proteínas,Hemoglobina e transporte de O2,"Relacionar a estrutura da hemoglobina (quatro subunidades, cooperatividade) à curva sigmoide e ao transporte de O2.",hemoglobina | cooperatividade | curva sigmoide | transporte de oxigenio,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-076,TEG,TEG,BIOQ,Bioquímica,Vitaminas,"Vitaminas lipossolúveis (A, D, E, K)","Compreender absorção, armazenamento, toxicidade e funções das vitaminas lipossolúveis (A, D, E, K).",vitaminas lipossoluveis | vitamina A | vitamina D | armazenamento,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-077,LOCO,LOCO,BIOQ,Bioquímica,Metabolismo mineral,Cálcio e fosfato,"Compreender a regulação do cálcio/fosfato pelo PTH, vitamina D e osso.",calcio | fosfato | paratormonio | vitamina D,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-078,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo de pigmentos,Bilirrubina,"Compreender o metabolismo da bilirrubina (origem, conjugação hepática, excreção) e a gênese da icterícia.",bilirrubina | conjugacao | ictericia | figado,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-079,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo integrado,Corpos cetônicos,Compreender a formação dos corpos cetônicos no jejum e sua relação com a cetoacidose diabética.,corpos cetonicos | cetogenese | jejum | cetoacidose,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-080,TEG,TEG,BIOQ,Bioquímica,Proteínas estruturais,Colágeno e vitamina C,Relacionar a vitamina C à síntese do colágeno e compreender o escorbuto.,colageno | vitamina C | hidroxilacao | escorbuto,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-081,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo de carboidratos,Via das pentoses-fosfato,"Relacionar a via das pentoses-fosfato (NADPH, ribose) à defesa das hemácias e à deficiência de G6PD.",via das pentoses-fosfato | NADPH | G6PD | hemolise,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-082,ENDO,ENDO,BIOQ,Bioquímica,Hormônios,Síntese dos hormônios tireoidianos,Relacionar a síntese dos hormônios tireoidianos ao iodo e compreender a deficiência de iodo.,hormonios tireoidianos | iodo | tireoglobulina | bocio,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-083,TEG,TEG,BIOQ,Bioquímica,Metabolismo de pigmentos,Síntese do heme e porfirias,Compreender as porfirias como defeitos da síntese do heme e a origem da fotossensibilidade cutânea.,porfirias | sintese do heme | porfirinas | fotossensibilidade,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-084,RENAL,RENAL,BIOQ,Bioquímica,Equilíbrio ácido-base,Sistemas-tampão,"Compreender os três mecanismos do equilíbrio ácido-base (tampões, pulmões, rins).",equilibrio acido-base | bicarbonato | tampao | pH,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-085,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo integrado,Regulação por insulina e glucagon,Compreender como a insulina e o glucagon coordenam o metabolismo regulando enzimas-chave.,insulina | glucagon | metabolismo integrado | glicogenolise,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-086,HEMATO,HEMATO,BIOQ,Bioquímica,Metabolismo mineral,Ferro,"Compreender o metabolismo do ferro (absorção regulada, transferrina, ferritina) e sua relação com a anemia.",ferro | transferrina | ferritina | anemia ferropriva,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-087,LOCO,LOCO,BIOQ,Bioquímica,Proteínas,Níveis de estrutura,Compreender os quatro níveis de estrutura das proteínas e a relação estrutura-função.,proteinas | estrutura primaria | alfa-helice | desnaturacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-088,REPRO,REPRO,BIOQ,Bioquímica,Metabolismo de lipídios,Síntese de esteroides,Compreender a origem comum dos hormônios esteroides no colesterol e o papel das enzimas de cada tecido.,hormonios esteroides | colesterol | esteroidogenese | enzimas,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BIOQ-089,ENDO,ENDO,BIOQ,Bioquímica,Metabolismo de carboidratos,Hemoglobina glicada,Compreender a HbA1c como reflexo da glicemia média (glicação da hemoglobina) no diabetes.,hemoglobina glicada | HbA1c | glicacao | diabetes,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
